Truth,Decoded
Quanto costa il biglietto,tutto a e lo
Piacere Luigi come stai,tutto e in atito
Le auguro una buona giornata,sono un come lo
Perfetto vorrei comprarne due.,certo e costa e lo
Buongiorno io sono Mario,sono a io e lo
Prendiamo un caffe al bar,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo bene costa e lo
A che ora arriva il pullman,a lo io pero
Le auguro una buona giornata,tu lo a onemo
Va bene grazie lo stesso,e lo io io e lo
Prego,bene lo
Dovrebbe arrivare tra qualche minuto,a lo riariaeo
Tutto bene tu,tutto e lo
Salve quanto costa quell articolo,e lo io come lo
Buonasera io sono Mario,e lo io io e lo
Purtroppo non lo so pero potresti chiedere all autista,un lo lo lo lo lo orsti bene achito
