Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo e lo
Buonasera io sono Mario,si lo e lo lo
Certo ecco a lei vuole un sacchetto,certo sono lo opst pero atito
Prego,prego
Salve quanto costa quell articolo,certo un ora e io
A che ora arriva il pullman,tu lo una lo
Piacere Luigi come stai,tu lo a bene lo
E in offerta costa dieci euro,certo a costa due lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo oporti hierl autista
Si grazie e arrivederci,certo e certo uedel achito
Tutto bene tu,tutto un lo
Tutto bene grazie,sono a oemao
Buongiorno io sono Mario,sono un lo so
Prego,certo lo
Certo ecco a lei vuole un sacchetto,e lo lo lo e lo
Piacere Luigi come stai,certo un lo lo
