Truth,Decoded
A che ora arriva il pullman,tu lo
Tutto bene grazie,tu lo
Perfetto vorrei comprarne due.,tutto e io
Quanto costa il biglietto,pero lo
Perfetto vorrei comprarne due.,prego
Buongiorno io sono Mario,pero lo
Tutto bene tu,pero io
Piacere Luigi come stai,prego
Purtroppo non lo so pero potresti chiedere all autista,certo e lo
Si grazie e arrivederci,puret e io
Salve quanto costa quell articolo,pero e lo
Prego,tu lo
"Certo volentieri, io lo prendero macchiato",puret e io
A che ora arriva il pullman,tu lo
Certo ecco a lei vuole un sacchetto,certo e lo
Tutto bene grazie,pero e io
