Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo io lo e io
Buonasera io sono Mario,e lo lo
Certo ecco a lei vuole un sacchetto,certo a lo e lo
Prego,prego
Salve quanto costa quell articolo,certo io lo e io
A che ora arriva il pullman,tutto lo
Piacere Luigi come stai,tu lo io
E in offerta costa dieci euro,certo si e lo
Purtroppo non lo so pero potresti chiedere all autista,certo un rier io
Si grazie e arrivederci,certo si a e io
Tutto bene tu,certo lo
Tutto bene grazie,tu lo un lo
Buongiorno io sono Mario,tu lo lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo e lo
Piacere Luigi come stai,e lo io lo
