Truth,Decoded
A che ora arriva il pullman,pero io
Tutto bene grazie,pero io
Perfetto vorrei comprarne due.,pero lo
Quanto costa il biglietto,tutto io
Perfetto vorrei comprarne due.,tutto io
Buongiorno io sono Mario,pero io
Tutto bene tu,tutto io
Piacere Luigi come stai,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero e lo
Si grazie e arrivederci,tutto lo
Salve quanto costa quell articolo,pero lo
Prego,pureoeto
"Certo volentieri, io lo prendero macchiato",tutto lo
A che ora arriva il pullman,pero io
Certo ecco a lei vuole un sacchetto,pero e io
Tutto bene grazie,pero io
