Truth,Decoded
Le auguro una buona giornata,prego a io
E in offerta costa dieci euro,puret a lo
Prendiamo un caffe al bar,certo e io
Buonasera io sono Mario,tutto io
Va bene grazie lo stesso,pero io
Dovrebbe arrivare tra qualche minuto,un lo
Si grazie e arrivederci,pero lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Tutto bene tu,pero lo
Tutto bene grazie,pero io
Certo ecco a lei vuole un sacchetto,tutto io
Le auguro una buona giornata,pero io
Salve quanto costa quell articolo,pero io
"Certo volentieri, io lo prendero macchiato",certo lo e io
Buonasera io sono Mario,pero io
A che ora arriva il pullman,pero io
