Truth,Decoded
A che ora arriva il pullman,prego
Tutto bene grazie,prego
Perfetto vorrei comprarne due.,pero io
Quanto costa il biglietto,pero io
Perfetto vorrei comprarne due.,pero io
Buongiorno io sono Mario,pero io
Tutto bene tu,prego
Piacere Luigi come stai,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero e lo
Si grazie e arrivederci,pero io
Salve quanto costa quell articolo,pero e io
Prego,prego
"Certo volentieri, io lo prendero macchiato",pero lo
A che ora arriva il pullman,prego
Certo ecco a lei vuole un sacchetto,pero e lo
Tutto bene grazie,pero io
