Truth,Decoded
Le auguro una buona giornata,tu lo lo
E in offerta costa dieci euro,puretr e lo
Prendiamo un caffe al bar,puretr e io
Buonasera io sono Mario,tu lo io
Va bene grazie lo stesso,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu io io
Si grazie e arrivederci,tu io e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Tutto bene tu,tu io lo
Tutto bene grazie,tu io io
Certo ecco a lei vuole un sacchetto,tu io lo
Le auguro una buona giornata,tu io io
Salve quanto costa quell articolo,tu io lo
"Certo volentieri, io lo prendero macchiato",certo e io
Buonasera io sono Mario,tu io io
A che ora arriva il pullman,tu io io
