Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo e io
Buonasera io sono Mario,tu lo e a mario
Certo ecco a lei vuole un sacchetto,certo e a opti e macchiato
Prego,prego
Salve quanto costa quell articolo,certo ora costa e io
A che ora arriva il pullman,prego io io lo
Piacere Luigi come stai,a lo a io io
E in offerta costa dieci euro,certo tra ora e tutto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo prorsti hider lo autista
Si grazie e arrivederci,certo e a e e achito
Tutto bene tu,tutto e lo
Tutto bene grazie,sono e io a
Buongiorno io sono Mario,sono lo io so
Prego,prnpeo
Certo ecco a lei vuole un sacchetto,e lo io lo a io
Piacere Luigi come stai,e lo a sono
