Truth,Decoded
Quanto costa il biglietto,prego io io lo
Piacere Luigi come stai,un io lo
Le auguro una buona giornata,sono a lo lo
Perfetto vorrei comprarne due.,a lo mario come io
Buongiorno io sono Mario,puaeo io io certo
Prendiamo un caffe al bar,bene lo
"Certo volentieri, io lo prendero macchiato",certo io costa e io
A che ora arriva il pullman,a lo mario io lo
Le auguro una buona giornata,a lo mario lo lo
Va bene grazie lo stesso,a euro mario io lo
Prego,bene lo
Dovrebbe arrivare tra qualche minuto,a euro mario io e io
Tutto bene tu,tutto io io lo
Salve quanto costa quell articolo,a lo mario come
Buonasera io sono Mario,a certo mario io lo
Purtroppo non lo so pero potresti chiedere all autista,purntopo lo lo oposti ceder ahito
