Truth,Decoded
Le auguro una buona giornata,sono e lo lo
"Certo volentieri, io lo prendero macchiato",e lo io ora e io
Quanto costa il biglietto,tutto e lo
A che ora arriva il pullman,a lo a io lo
Dovrebbe arrivare tra qualche minuto,a eoaria a le lo
Tutto bene tu,tutto a lo lo
Tutto bene grazie,tutto a lo
Va bene grazie lo stesso,mario io io lo
Perfetto vorrei comprarne due.,puoeo a corane lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono ora e io
Buonasera io sono Mario,a lo a come lo
Prendiamo un caffe al bar,sono a lo lo
Salve quanto costa quell articolo,e lo a come lo
Si grazie e arrivederci,prego e eaie lo
E in offerta costa dieci euro,certo a ora due io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opoporstr chiedere mahiuto
