Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purntopono lo lo lo opopra e io
Tutto bene tu,tu lo io il e lo
"Certo volentieri, io lo prendero macchiato",e lo a lo le io
Dovrebbe arrivare tra qualche minuto,e lo a a a lo
Prego,prego
Tutto bene grazie,certo e lo e actito
E in offerta costa dieci euro,e lo a costa e io
Buongiorno io sono Mario,tutto un lo lo
A che ora arriva il pullman,tu lo a lo lo
Salve quanto costa quell articolo,certo non ora e lo certo
Va bene grazie lo stesso,tu lo a lo
Prendiamo un caffe al bar,sono le lo
Certo ecco a lei vuole un sacchetto,e lo a lo e lo
Si grazie e arrivederci,euro un le lo
Buonasera io sono Mario,tutto un lo lo
Perfetto vorrei comprarne due.,tutto io lo lo
