Truth,Decoded
Le auguro una buona giornata,sono a lo
"Certo volentieri, io lo prendero macchiato",e lo a lo lo
Quanto costa il biglietto,prego un lo
A che ora arriva il pullman,certo un lo
Dovrebbe arrivare tra qualche minuto,a lo mario lo
Tutto bene tu,certo lo
Tutto bene grazie,tutto a lo
Va bene grazie lo stesso,a lo una lo
Perfetto vorrei comprarne due.,tu lo a lo
Purtroppo non lo so pero potresti chiedere all autista,e lo lo lo lo
Buonasera io sono Mario,tu lo a lo lo
Prendiamo un caffe al bar,sono a lo
Salve quanto costa quell articolo,a lo a lo lo
Si grazie e arrivederci,tu lo a lo
E in offerta costa dieci euro,e lo a a lo
Purtroppo non lo so pero potresti chiedere all autista,purtopono ora e mario
