Truth,Decoded
Le auguro una buona giornata,tu lo io
"Certo volentieri, io lo prendero macchiato",e lo si e lo
Quanto costa il biglietto,tu lo lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,prego lo
Tutto bene grazie,tu lo lo
Va bene grazie lo stesso,tu lo io
Perfetto vorrei comprarne due.,tu lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Buonasera io sono Mario,tu lo e lo
Prendiamo un caffe al bar,tu lo lo
Salve quanto costa quell articolo,tu lo lo
Si grazie e arrivederci,tu lo io
E in offerta costa dieci euro,tu lo io e lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo e io
