Truth,Decoded
E in offerta costa dieci euro,a euro mario che lo
Certo ecco a lei vuole un sacchetto,certo a lo e lo
Si grazie e arrivederci,certo io a e io
Piacere Luigi come stai,prego io io e lo
Tutto bene grazie,tutto e e lo
Quanto costa il biglietto,pero io il le atito
Va bene grazie lo stesso,prego ora il e io
Perfetto vorrei comprarne due.,certo e costa atito
Piacere Luigi come stai,prego io come atiato
Tutto bene grazie,tutto e lo e io
E in offerta costa dieci euro,quanto bene lo e lo
Quanto costa il biglietto,tutto bene io
Prendiamo un caffe al bar,tutto una lo lo
A che ora arriva il pullman,quanto io il lo
Dovrebbe arrivare tra qualche minuto,tutto e io e lo
Tutto bene tu,tutto bene lo
