Truth,Decoded
Quanto costa il biglietto,quanto a lo lo
Piacere Luigi come stai,purtene le mario
Le auguro una buona giornata,e lo a bonato
Perfetto vorrei comprarne due.,le lo io come lo
Buongiorno io sono Mario,prego io io io lo
Prendiamo un caffe al bar,tutto bene e lo
"Certo volentieri, io lo prendero macchiato",certo onie lo stai e ahito
A che ora arriva il pullman,a certo mario io e lo
Le auguro una buona giornata,le lo a come lo
Va bene grazie lo stesso,a certo mario io a lo
Prego,pero a io lo
Dovrebbe arrivare tra qualche minuto,a certo arvario due lo
Tutto bene tu,tutto io io certo
Salve quanto costa quell articolo,le certo io come lo
Buonasera io sono Mario,a certo mario io a lo
Purtroppo non lo so pero potresti chiedere all autista,euro lo lo lo lo lo oposti bene lo achitata
