Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo sono ora e io
Tutto bene tu,tu lo lo
"Certo volentieri, io lo prendero macchiato",certo lo e io
Dovrebbe arrivare tra qualche minuto,certo si e lo
Prego,un lo
Tutto bene grazie,certo e e io
E in offerta costa dieci euro,certo un lo e io
Buongiorno io sono Mario,tu lo un lo
A che ora arriva il pullman,tu lo un certo
Salve quanto costa quell articolo,certo un lo e lo
Va bene grazie lo stesso,tu lo a lo
Prendiamo un caffe al bar,tu lo lo
Certo ecco a lei vuole un sacchetto,certo certo
Si grazie e arrivederci,tu lo e lo
Buonasera io sono Mario,tu lo lo
Perfetto vorrei comprarne due.,tu lo lo
