Truth,Decoded
Prego,prego lo
Salve quanto costa quell articolo,certo come costa e io
Buonasera io sono Mario,e lo io stai e io
Buongiorno io sono Mario,tu lo io io lo
Si grazie e arrivederci,certo sono costa e io
Le auguro una buona giornata,e lo a lo a e io
Certo ecco a lei vuole un sacchetto,a e a il e lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo costa e lo atito
"Certo volentieri, io lo prendero macchiato",purtroppo lo lo lo costa e atito
Quanto costa il biglietto,tutto e io
Va bene grazie lo stesso,a pero mario a a lo
Perfetto vorrei comprarne due.,e certo a lo lo
Prendiamo un caffe al bar,certo io a a le io
Buongiorno io sono Mario,sono un ora lo
Dovrebbe arrivare tra qualche minuto,prte lo
Le auguro una buona giornata,e lo in io lo
