Truth,Decoded
Quanto costa il biglietto,tu lo a lo lo
Piacere Luigi come stai,tu lo a e io
Le auguro una buona giornata,tu lo un lo lo
Perfetto vorrei comprarne due.,certo a lo e lo
Buongiorno io sono Mario,tu lo a lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",certo a ora e lo
A che ora arriva il pullman,tu lo a lo
Le auguro una buona giornata,tu lo a lo lo
Va bene grazie lo stesso,tu lo a lo
Prego,purte lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,tu lo a lo
Salve quanto costa quell articolo,e lo a lo e lo
Buonasera io sono Mario,e lo a e lo
Purtroppo non lo so pero potresti chiedere all autista,perntopono oporsti io acito
