Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo un lo
Buonasera io sono Mario,sono e lo mario
Certo ecco a lei vuole un sacchetto,certo e costa un achiuto
Prego,prego
Salve quanto costa quell articolo,certo e costa e io
A che ora arriva il pullman,e euro una io lo
Piacere Luigi come stai,tu lo a bene a
E in offerta costa dieci euro,certo rtecoeti bene io
Purtroppo non lo so pero potresti chiedere all autista,purtroporn lo oprotrsti chiedere lo autista
Si grazie e arrivederci,certo bene tu un achito
Tutto bene tu,tutto e lo
Tutto bene grazie,sono e che io
Buongiorno io sono Mario,euro lo costa lo
Prego,ora lo
Certo ecco a lei vuole un sacchetto,e lo lo lo a e lo
Piacere Luigi come stai,certo a conanomao
