Truth,Decoded
E in offerta costa dieci euro,a lo a bene lo
Certo ecco a lei vuole un sacchetto,certo a costa e lo
Si grazie e arrivederci,e lo io a e lo
Piacere Luigi come stai,sono io lo e lo
Tutto bene grazie,tutto e lo
Quanto costa il biglietto,tutto a io lo
Va bene grazie lo stesso,quanto a a e lo
Perfetto vorrei comprarne due.,certo e costa e io
Piacere Luigi come stai,tu lo io costa io
Tutto bene grazie,tutto bene lo
E in offerta costa dieci euro,quanto e lo e lo
Quanto costa il biglietto,tutto e lo
Prendiamo un caffe al bar,tutto lo lo
A che ora arriva il pullman,quanto io io lo
Dovrebbe arrivare tra qualche minuto,tutto e lo e lo
Tutto bene tu,tutto e lo
