Truth,Decoded
Quanto costa il biglietto,sono a io lo
Piacere Luigi come stai,tutto un che lo
Le auguro una buona giornata,tu lo un io lo
Perfetto vorrei comprarne due.,certo io lo e lo
Buongiorno io sono Mario,euro io io a lo
Prendiamo un caffe al bar,tutto a lo
"Certo volentieri, io lo prendero macchiato",certo una costa e io
A che ora arriva il pullman,a lo a lo lo
Le auguro una buona giornata,a lo a come
Va bene grazie lo stesso,a lo io come lo
Prego,prego a io lo
Dovrebbe arrivare tra qualche minuto,a lo riarioae lo
Tutto bene tu,puoeto a lo
Salve quanto costa quell articolo,e lo a come lo
Buonasera io sono Mario,a certo io lo a lo
Purtroppo non lo so pero potresti chiedere all autista,un lo un lo lo costa eder ahito
