Truth,Decoded
E in offerta costa dieci euro,a lo a lo lo
Certo ecco a lei vuole un sacchetto,certo a ora e lo
Si grazie e arrivederci,e lo a e io
Piacere Luigi come stai,e lo a lo e lo
Tutto bene grazie,tu lo a lo
Quanto costa il biglietto,e lo io le lo
Va bene grazie lo stesso,e lo a lo lo
Perfetto vorrei comprarne due.,certo lo costa e io
Piacere Luigi come stai,certo un costa e io
Tutto bene grazie,sono un lo lo
E in offerta costa dieci euro,e lo e e lo
Quanto costa il biglietto,tu lo a lo
Prendiamo un caffe al bar,sono a lo
A che ora arriva il pullman,e lo a lo lo
Dovrebbe arrivare tra qualche minuto,tu lo in lo e lo
Tutto bene tu,sono e lo
