Truth,Decoded
Piacere Luigi come stai,lo
Buongiorno io sono Mario,lo
Dovrebbe arrivare tra qualche minuto,lo
Prendiamo un caffe al bar,lo
Quanto costa il biglietto,lo
E in offerta costa dieci euro,lo
Va bene grazie lo stesso,lo
Perfetto vorrei comprarne due.,lo
Prego,lo
Certo ecco a lei vuole un sacchetto,lo
Si grazie e arrivederci,lo
E in offerta costa dieci euro,lo
Buonasera io sono Mario,lo
Purtroppo non lo so pero potresti chiedere all autista,lo
Tutto bene grazie,lo
Quanto costa il biglietto,lo
