Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo bene lo un lo
Buonasera io sono Mario,si lo e lo lo
Certo ecco a lei vuole un sacchetto,certo sono lo oesti ederl achito
Prego,prego
Salve quanto costa quell articolo,certo un io ora e io
A che ora arriva il pullman,e lo una io lo
Piacere Luigi come stai,si lo a bene lo
E in offerta costa dieci euro,certo e costa bene io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo prsti hider lo achita
Si grazie e arrivederci,certo e e tu un achito
Tutto bene tu,tutto e lo
Tutto bene grazie,sono un io lo
Buongiorno io sono Mario,sono un lo so
Prego,un lo
Certo ecco a lei vuole un sacchetto,e lo lo lo a e lo
Piacere Luigi come stai,certo a sono
