Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo bene lo a e lo
Buonasera io sono Mario,tu lo e io lo
Certo ecco a lei vuole un sacchetto,certo bene a costa e ahito
Prego,prego
Salve quanto costa quell articolo,certo ora costa e io
A che ora arriva il pullman,tu lo una io lo
Piacere Luigi come stai,tu lo un bene lo
E in offerta costa dieci euro,certo tra ora e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo oporsti chiedere lo autista
Si grazie e arrivederci,certo ora a tu un achito
Tutto bene tu,tutto un lo
Tutto bene grazie,tutto e io lo
Buongiorno io sono Mario,sono un lo so
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo lo lo a e io
Piacere Luigi come stai,tu lo a non lo
