Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo lo lo oposra un mario
Tutto bene tu,e euro a il lo
"Certo volentieri, io lo prendero macchiato",certo a a lo a le ahito
Dovrebbe arrivare tra qualche minuto,va bene mario io a lo
Prego,prego
Tutto bene grazie,certo e e io
E in offerta costa dieci euro,e lo a lo a e lo
Buongiorno io sono Mario,tutto un lo e lo
A che ora arriva il pullman,a lo io io lo
Salve quanto costa quell articolo,certo e lo so e tutto
Va bene grazie lo stesso,a bene mario io lo
Prendiamo un caffe al bar,tutto un le lo
Certo ecco a lei vuole un sacchetto,e lo io lo aneo
Si grazie e arrivederci,prego e lo
Buonasera io sono Mario,e lo io io lo
Perfetto vorrei comprarne due.,e lo a come lo
