Truth,Decoded
Quanto costa il biglietto,sono a io le lo
Piacere Luigi come stai,putenecle io
Le auguro una buona giornata,e lo un come lo
Perfetto vorrei comprarne due.,leoeo io cosane io
Buongiorno io sono Mario,sono io io salve lo
Prendiamo un caffe al bar,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo in costa e io
A che ora arriva il pullman,a lo a lo lo
Le auguro una buona giornata,tu lo un consane lo
Va bene grazie lo stesso,a lo mario io a lo
Prego,tutto e lo
Dovrebbe arrivare tra qualche minuto,a certo arriva io a lo
Tutto bene tu,tutto io io lo
Salve quanto costa quell articolo,buona un come lo
Buonasera io sono Mario,e lo io costa lo
Purtroppo non lo so pero potresti chiedere all autista,certo io costa edel macchiato
