Truth,Decoded
E in offerta costa dieci euro,a lo io lo e lo
Certo ecco a lei vuole un sacchetto,a lo a lo a lo
Si grazie e arrivederci,e lo io io a e io
Piacere Luigi come stai,tu lo a io e lo
Tutto bene grazie,tutto a e lo
Quanto costa il biglietto,e lo io il le atito
Va bene grazie lo stesso,a lo a il e lo
Perfetto vorrei comprarne due.,certo a costa e io
Piacere Luigi come stai,e lo io lo a un io
Tutto bene grazie,sono e e io
E in offerta costa dieci euro,a lo io lo e lo
Quanto costa il biglietto,quanto e lo
Prendiamo un caffe al bar,sono a lo
A che ora arriva il pullman,a lo mario il lo
Dovrebbe arrivare tra qualche minuto,quanto e lo e lo
Tutto bene tu,tutto e lo
