Truth,Decoded
Dovrebbe arrivare tra qualche minuto,pero io
A che ora arriva il pullman,purtor io
Perfetto vorrei comprarne due.,tutto io
Salve quanto costa quell articolo,pero e io
Va bene grazie lo stesso,pero io
Tutto bene tu,tutto e io
"Certo volentieri, io lo prendero macchiato",tutto e io
Buongiorno io sono Mario,pero io
Le auguro una buona giornata,pero io
Prego,pero io
Prendiamo un caffe al bar,tutto io
Piacere Luigi come stai,purtor e io
Si grazie e arrivederci,pero io
Certo ecco a lei vuole un sacchetto,pero io
Va bene grazie lo stesso,pero io
Le auguro una buona giornata,pero io
