Truth,Decoded
Prego,purgno
Salve quanto costa quell articolo,certo a io e io
Buonasera io sono Mario,e lo io io io
Buongiorno io sono Mario,sono a lo lo
Si grazie e arrivederci,certo a tu io io
Le auguro una buona giornata,e lo io lo e io
Certo ecco a lei vuole un sacchetto,tu lo io le io
Purtroppo non lo so pero potresti chiedere all autista,certo un so bene io
"Certo volentieri, io lo prendero macchiato",certo un io io io
Quanto costa il biglietto,tu lo a lo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,tu lo io lo
Prendiamo un caffe al bar,certo a io io
Buongiorno io sono Mario,tu lo a lo
Dovrebbe arrivare tra qualche minuto,tutto lo
Le auguro una buona giornata,tu lo a lo
