Truth,Decoded
Piacere Luigi come stai,tutto e lo
Si grazie e arrivederci,certo lo e lo
Le auguro una buona giornata,tutto io
Salve quanto costa quell articolo,certo lo e lo
Tutto bene tu,prego
Buonasera io sono Mario,certo e io
E in offerta costa dieci euro,pero io
Buongiorno io sono Mario,purteto
Purtroppo non lo so pero potresti chiedere all autista,certo e lo
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,prego
Certo ecco a lei vuole un sacchetto,tutto lo
Prego,prego
Va bene grazie lo stesso,pero io
Quanto costa il biglietto,pero io
"Certo volentieri, io lo prendero macchiato",certo lo e lo
