Truth,Decoded
Le auguro una buona giornata,tu lo un lo lo
"Certo volentieri, io lo prendero macchiato",e lo a a io
Quanto costa il biglietto,certo un lo
A che ora arriva il pullman,prego un lo
Dovrebbe arrivare tra qualche minuto,e lo io lo lo
Tutto bene tu,tutto lo
Tutto bene grazie,sono un lo
Va bene grazie lo stesso,e lo a lo lo
Perfetto vorrei comprarne due.,tu lo a lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono oaoe io
Buonasera io sono Mario,e lo a e lo
Prendiamo un caffe al bar,euro un lo
Salve quanto costa quell articolo,e lo a lo io
Si grazie e arrivederci,tu lo a lo lo
E in offerta costa dieci euro,e lo a le io
Purtroppo non lo so pero potresti chiedere all autista,euro sono lo costa e io
