Truth,Decoded
E in offerta costa dieci euro,e lo io lo a lo
Certo ecco a lei vuole un sacchetto,e lo in lo a e lo
Si grazie e arrivederci,e lo e a tra e lo
Piacere Luigi come stai,e lo io lo e lo
Tutto bene grazie,sono a lo
Quanto costa il biglietto,certo e il le atito
Va bene grazie lo stesso,a lo a io lo
Perfetto vorrei comprarne due.,certo e costa e io
Piacere Luigi come stai,si lo e lo so e lo
Tutto bene grazie,sono e lo e lo
E in offerta costa dieci euro,a lo io lo e lo
Quanto costa il biglietto,prego a il lo
Prendiamo un caffe al bar,quanto una lo io
A che ora arriva il pullman,a lo io io lo
Dovrebbe arrivare tra qualche minuto,quanto e lo e lo
Tutto bene tu,quanto e lo lo
