Truth,Decoded
Piacere Luigi come stai,certo lo e io
Si grazie e arrivederci,certo lo lo e lo
Le auguro una buona giornata,certo lo e io
Salve quanto costa quell articolo,certo lo lo e io
Tutto bene tu,tu io lo
Buonasera io sono Mario,certo e io
E in offerta costa dieci euro,tu io io
Buongiorno io sono Mario,tu io e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo e lo
Dovrebbe arrivare tra qualche minuto,tu io io
Prendiamo un caffe al bar,tu io lo
Certo ecco a lei vuole un sacchetto,certo e io
Prego,tu e lo
Va bene grazie lo stesso,tu io io
Quanto costa il biglietto,tu io lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
