Truth,Decoded
Le auguro una buona giornata,tu io lo
E in offerta costa dieci euro,certo e io
Prendiamo un caffe al bar,certo lo e io
Buonasera io sono Mario,tu io lo
Va bene grazie lo stesso,tu io lo
Dovrebbe arrivare tra qualche minuto,tu io lo
Si grazie e arrivederci,certo e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e acito
Tutto bene tu,tu io e io
Tutto bene grazie,tu io lo
Certo ecco a lei vuole un sacchetto,certo e io
Le auguro una buona giornata,tu io e io
Salve quanto costa quell articolo,certo e io
"Certo volentieri, io lo prendero macchiato",certo lo e lo
Buonasera io sono Mario,tu io e io
A che ora arriva il pullman,tu io e io
