Truth,Decoded
Quanto costa il biglietto,tutto bene le lo
Piacere Luigi come stai,e lo in il le achito
Le auguro una buona giornata,sono un ionel lo
Perfetto vorrei comprarne due.,e lo io costa e lo
Buongiorno io sono Mario,euro io io al lo
Prendiamo un caffe al bar,bene lo
"Certo volentieri, io lo prendero macchiato",certo sono io stai il ahito
A che ora arriva il pullman,a lo mario io e lo
Le auguro una buona giornata,e lo io lo e lo
Va bene grazie lo stesso,e lo mario io le lo
Prego,puoeo io a lo
Dovrebbe arrivare tra qualche minuto,a euro mario il le lo
Tutto bene tu,puoeno io io lo
Salve quanto costa quell articolo,e lo io lo io lo
Buonasera io sono Mario,e certo io io al lo
Purtroppo non lo so pero potresti chiedere all autista,un lo lo lo lo lo lo oesti bene lo achicato
