Truth,Decoded
Piacere Luigi come stai,certo e lo
Si grazie e arrivederci,certo lo lo bene lo
Le auguro una buona giornata,tutto lo e io
Salve quanto costa quell articolo,certo lo lo e io
Tutto bene tu,tu io lo
Buonasera io sono Mario,certo lo e io
E in offerta costa dieci euro,tu io io
Buongiorno io sono Mario,tu io lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo bene io
Dovrebbe arrivare tra qualche minuto,tu io io
Prendiamo un caffe al bar,tu io lo
Certo ecco a lei vuole un sacchetto,tu io e io
Prego,pero
Va bene grazie lo stesso,tu io lo
Quanto costa il biglietto,tu io lo
"Certo volentieri, io lo prendero macchiato",certo lo lo lo e io
