Truth,Decoded
Le auguro una buona giornata,tutto un lo
"Certo volentieri, io lo prendero macchiato",a lo io io io
Quanto costa il biglietto,ora lo
A che ora arriva il pullman,prtn lo
Dovrebbe arrivare tra qualche minuto,a eraria e lo
Tutto bene tu,tutto lo
Tutto bene grazie,tutto lo
Va bene grazie lo stesso,a euro ora lo
Perfetto vorrei comprarne due.,tutto a iomao
Purtroppo non lo so pero potresti chiedere all autista,si lo in ioraoe io
Buonasera io sono Mario,sono a sono
Prendiamo un caffe al bar,tutto e lo
Salve quanto costa quell articolo,a lo a io lo
Si grazie e arrivederci,tutto e e lo
E in offerta costa dieci euro,a lo io io io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo lo oposra e mario
