Truth,Decoded
E in offerta costa dieci euro,e lo io che lo
Certo ecco a lei vuole un sacchetto,certo e lo e lo
Si grazie e arrivederci,certo e ora e lo
Piacere Luigi come stai,sono a lo e lo
Tutto bene grazie,tutto a lo
Quanto costa il biglietto,tutto a come io
Va bene grazie lo stesso,tutto e a lo
Perfetto vorrei comprarne due.,certo a costa io
Piacere Luigi come stai,sono e come io
Tutto bene grazie,tutto e lo io
E in offerta costa dieci euro,tutto e costeto
Quanto costa il biglietto,tutto bene tu
Prendiamo un caffe al bar,tutto a lo lo
A che ora arriva il pullman,tutto a lo lo
Dovrebbe arrivare tra qualche minuto,tutto e e lo
Tutto bene tu,tutto e io
