Truth,Decoded
Buonasera io sono Mario,tu io e io
Prendiamo un caffe al bar,tu io lo
Piacere Luigi come stai,prego io
Prego,tu e lo
Tutto bene grazie,tu io lo
Salve quanto costa quell articolo,tu io lo
Dovrebbe arrivare tra qualche minuto,tu io lo
Tutto bene tu,tu io lo
E in offerta costa dieci euro,tu io e io
"Certo volentieri, io lo prendero macchiato",certo e io
Buongiorno io sono Mario,tu io lo
Quanto costa il biglietto,tu io lo
A che ora arriva il pullman,tu io lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Perfetto vorrei comprarne due.,tu io lo
Piacere Luigi come stai,certo lo e io
