Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo opopra e io
Tutto bene tu,tu lo a lo
"Certo volentieri, io lo prendero macchiato",certo a lo e lo
Dovrebbe arrivare tra qualche minuto,a lo a a lo
Prego,prego
Tutto bene grazie,e lo e e lo
E in offerta costa dieci euro,e lo a costa e io
Buongiorno io sono Mario,tutto un lo lo
A che ora arriva il pullman,a lo una lo lo
Salve quanto costa quell articolo,certo e ora e lo
Va bene grazie lo stesso,tu lo a lo
Prendiamo un caffe al bar,euro un lo
Certo ecco a lei vuole un sacchetto,e lo a lo lo
Si grazie e arrivederci,prego e lo
Buonasera io sono Mario,euro a lo
Perfetto vorrei comprarne due.,euro a lo lo
