Truth,Decoded
Va bene grazie lo stesso,vbtnt bene grazie io
Si grazie e arrivederci,lo si rieiata
Certo ecco a lei vuole un sacchetto,certo lo lo si lo lo uenmo macchiato
A che ora arriva il pullman,che lo a arriva lman
Tutto bene grazie,tutto bene io
Prego,prego
Prendiamo un caffe al bar,prego un afalba
Buongiorno io sono Mario,lo ononsonso io sono mario
E in offerta costa dieci euro,in ofraoa io
Le auguro una buona giornata,lo auguro un un giratn
Purtroppo non lo so pero potresti chiedere all autista,pero un so un potri tu io e e autista
Va bene grazie lo stesso,va bene grazie so
Si grazie e arrivederci,bene erzieo
Salve quanto costa quell articolo,e e lo costa uelatco
A che ora arriva il pullman,a che lo arriva il pullman
Certo ecco a lei vuole un sacchetto,certo a a a a lo vuole lo acheto
