Truth,Decoded
Salve quanto costa quell articolo,certo ecco so mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonoaoern io sono mario
"Certo volentieri, io lo prendero macchiato",certo olonteri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poti chiedere al autista
Certo ecco a lei vuole un sacchetto,certo io a lei vuole un dcicuo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego due alata
A che ora arriva il pullman,a tra a al ldmn
Buongiorno io sono Mario,pruon lo
Certo ecco a lei vuole un sacchetto,e reavru costa io lsrte
Purtroppo non lo so pero potresti chiedere all autista,prego lo lo peoedri il autista
Perfetto vorrei comprarne due.,e a vorora clidre dlursta
Prego,prego
