Truth,Decoded
Salve quanto costa quell articolo,certo va e lo mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongaoeran io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutto a lo stesso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",e io piede al costa
A che ora arriva il pullman,e che ora valno un
Buongiorno io sono Mario,buona lo io
Certo ecco a lei vuole un sacchetto,preava ora si
Purtroppo non lo so pero potresti chiedere all autista,pero lo pero ora sricieal autista
Perfetto vorrei comprarne due.,tra voeora cieredre lo costa
Prego,prego
