Truth,Decoded
Buongiorno io sono Mario,lo un io
Prendiamo un caffe al bar,e tra a a io
Perfetto vorrei comprarne due.,ora lo
Buonasera io sono Mario,io lo io
Tutto bene tu,lo lo
Piacere Luigi come stai,certo lo lo lo si io
Quanto costa il biglietto,non brito
Prego,lo
Tutto bene grazie,buona io
E in offerta costa dieci euro,e lo lo lo io lo
Dovrebbe arrivare tra qualche minuto,lo tra le un io lo
"Certo volentieri, io lo prendero macchiato",lo si lo lo e a lo
Va bene grazie lo stesso,eten lo
Piacere Luigi come stai,lo lo lo stai
A che ora arriva il pullman,eruouo non lo
Dovrebbe arrivare tra qualche minuto,ebuoto a lo a io so so
