Truth,Decoded
Salve quanto costa quell articolo,a lo lo
Piacere Luigi come stai,lo lo lo io
E in offerta costa dieci euro,a a io
"Certo volentieri, io lo prendero macchiato",prego
Piacere Luigi come stai,pero io io
Quanto costa il biglietto,pero
Le auguro una buona giornata,pero lo io
A che ora arriva il pullman,pero lo io
Si grazie e arrivederci,pero io
Va bene grazie lo stesso,pero io
Prego,prego
Prendiamo un caffe al bar,pero io io
Tutto bene tu,pero io
Salve quanto costa quell articolo,pero io
Perfetto vorrei comprarne due.,pero io io io
Tutto bene grazie,pero io
