Truth,Decoded
Salve quanto costa quell articolo,salve equantosta il articolo
Piacere Luigi come stai,piacere si come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e vocide euro
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,pureono bene iatsta
Le auguro una buona giornata,prego lo lo a tra
A che ora arriva il pullman,a a si valon un
Si grazie e arrivederci,e lei
Va bene grazie lo stesso,a e e vrvevie mucti
Prego,prego
Prendiamo un caffe al bar,prendiamo un caffe lo
Tutto bene tu,pero e bene
Salve quanto costa quell articolo,a e gatoie si un
Perfetto vorrei comprarne due.,tra vocla caffe lo
Tutto bene grazie,tutto bene gzte
