Truth,Decoded
Salve quanto costa quell articolo,lo e a lo lo una aloto
Piacere Luigi come stai,puaeruoio stai
E in offerta costa dieci euro,e e a feraeto si lo
"Certo volentieri, io lo prendero macchiato",a renra
Piacere Luigi come stai,protioietai
Quanto costa il biglietto,a tu io io
Le auguro una buona giornata,pero un come io a
A che ora arriva il pullman,a reniemlma
Si grazie e arrivederci,e tu
Va bene grazie lo stesso,a a a lei
Prego,qreni
Prendiamo un caffe al bar,pereniala a al a
Tutto bene tu,qruonie stai
Salve quanto costa quell articolo,srengri
Perfetto vorrei comprarne due.,pero trire stai
Tutto bene grazie,qrune tu
