Truth,Decoded
Certo ecco a lei vuole un sacchetto,certo ecco a lei lo un pacreto
Piacere Luigi come stai,piacere luigi come stai
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prenigmoun e al bar
Dovrebbe arrivare tra qualche minuto,dovobe arrivare a qualche minuto
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesososo
Salve quanto costa quell articolo,e lo un unogi un aicouro
Perfetto vorrei comprarne due.,perfetto ora comprarne un
Tutto bene tu,tutto bene tu
Quanto costa il biglietto,quanto costa il biglietto
"Certo volentieri, io lo prendero macchiato",certo volentieri lo prendero macchiato
E in offerta costa dieci euro,e in ora costa dieci e euro
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie e ariverci
