Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronaserao sono mario
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
A che ora arriva il pullman,a che arriva il pullman
Va bene grazie lo stesso,va bene grazie stesso
Si grazie e arrivederci,si grazie grvererei
Quanto costa il biglietto,lo e e gartu
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perfetto va vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Purtroppo non lo so pero potresti chiedere all autista,prtropon lorer porestiehrere autista
Prendiamo un caffe al bar,predamou che al a
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
