Truth,Decoded
Salve quanto costa quell articolo,a due una so tu il atocoto
Piacere Luigi come stai,piacere io io come stai
E in offerta costa dieci euro,e in offerta lo stai dicieuro
"Certo volentieri, io lo prendero macchiato",preoipedelutisa
Piacere Luigi come stai,picereiome stai
Quanto costa il biglietto,e io io le io
Le auguro una buona giornata,e lo io a io mata
A che ora arriva il pullman,prego io lo
Si grazie e arrivederci,tra lo
Va bene grazie lo stesso,prenia giriei
Prego,prego
Prendiamo un caffe al bar,prendiamo lo a bar
Tutto bene tu,pteoio io tu
Salve quanto costa quell articolo,e grazie rieiuo
Perfetto vorrei comprarne due.,e tra dreluta
Tutto bene grazie,preone tu
