Truth,Decoded
Buongiorno io sono Mario,buongiorno sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo so mario
Quanto costa il biglietto,prteono lo il igiltsta
E in offerta costa dieci euro,e in ofertaco io lei euro
"Certo volentieri, io lo prendero macchiato",certo toterio lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetovrei comprarne due
Si grazie e arrivederci,tu e va vueciltio
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo lei vuole un pero
Prendiamo un caffe al bar,pruonamo un caffe il bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero postoshehrere al autista
Salve quanto costa quell articolo,certo uouomaho
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno sono mario
