Truth,Decoded
Salve quanto costa quell articolo,certo vaouo sauto
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,bene aztso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero posthedre al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacueto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego pridie costa
A che ora arriva il pullman,e e eoare valno un
Buongiorno io sono Mario,buona lo io
Certo ecco a lei vuole un sacchetto,preavoro stai io stai
Purtroppo non lo so pero potresti chiedere all autista,e io coredi il autista
Perfetto vorrei comprarne due.,a a voatora le prego dlta
Prego,prego
