Truth,Decoded
Buongiorno io sono Mario,ronri lo un io
Tutto bene grazie,tutonbene io
Buonasera io sono Mario,roneaearaononmio
Tutto bene tu,tu bene a
"Certo volentieri, io lo prendero macchiato",reorerio pepemacio
A che ora arriva il pullman,a rivu lo a
Va bene grazie lo stesso,vbeba io e io
Si grazie e arrivederci,a e a lei
Quanto costa il biglietto,toeirio
Prego,prego
Le auguro una buona giornata,lo un buona aiata
Perfetto vorrei comprarne due.,prteriono e
Certo ecco a lei vuole un sacchetto,lo lo tu lo un certo
Purtroppo non lo so pero potresti chiedere all autista,ronorerererere io
Prendiamo un caffe al bar,e tu il a
Dovrebbe arrivare tra qualche minuto,rterivre tu al le lo
