Truth,Decoded
Buonasera io sono Mario,rtione a io lo so mario
E in offerta costa dieci euro,prego giedieri
Buongiorno io sono Mario,e io
Certo ecco a lei vuole un sacchetto,e e lo rtraicle
Purtroppo non lo so pero potresti chiedere all autista,pureplo lo lo dcriedcredr lo autista
Dovrebbe arrivare tra qualche minuto,bene ravare io duemiuto
"Certo volentieri, io lo prendero macchiato",certo oreiei io io lo prendero macchiato
Salve quanto costa quell articolo,e che quanto a il aicro
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Buonasera io sono Mario,lo oasera lo io sono mario
Perfetto vorrei comprarne due.,perfetoevrorei comprarne un
Tutto bene tu,tutto bene tu
