Truth,Decoded
Certo ecco a lei vuole un sacchetto,certo ecco lo lei vuole un msacheto
Piacere Luigi come stai,piacere luigi come stai
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Dovrebbe arrivare tra qualche minuto,dovrebbe arivarosota qualche io
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so peropotresti chiedere al autista
Va bene grazie lo stesso,va e grazie lo stesso
Salve quanto costa quell articolo,le che quanto un articolo
Perfetto vorrei comprarne due.,perfetoeorvrei comprarne
Tutto bene tu,tutto bene tu
Quanto costa il biglietto,quanto costa il biglietto
"Certo volentieri, io lo prendero macchiato",certo volentieri io prendero macchiato
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie e arrivederci
