Truth,Decoded
Buonasera io sono Mario,prinoe a io io sono lo mario
E in offerta costa dieci euro,a e si
Buongiorno io sono Mario,pero stai
Certo ecco a lei vuole un sacchetto,a realaruotaic lo
Purtroppo non lo so pero potresti chiedere all autista,pero il a peoti si a lo autista
Dovrebbe arrivare tra qualche minuto,a razo arrivare e due minuto
"Certo volentieri, io lo prendero macchiato",certo oerniei io lo lo non pero macchiato
Salve quanto costa quell articolo,lecte sono a un aiclo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arivareota qualche minuto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,perfetto vorrei comprarne un
Tutto bene tu,tutto bene tu
