Truth,Decoded
Piacere Luigi come stai,piacere si come stai
Quanto costa il biglietto,prenola
Buonasera io sono Mario,bunoreaora io sono mario
Tutto bene tu,prego e io
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,e e e a vreieirci
Dovrebbe arrivare tra qualche minuto,prego voravare io due minuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Si grazie e arrivederci,pgrazci
Le auguro una buona giornata,prego lo a non a gbrnta
Salve quanto costa quell articolo,a graganeo io euro
Tutto bene grazie,tutto engzie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto ora comprarne due
