Truth,Decoded
Buongiorno io sono Mario,lo lo lo
Prendiamo un caffe al bar,a a lo
Perfetto vorrei comprarne due.,a lo
Buonasera io sono Mario,lo lo lo
Tutto bene tu,lo
Piacere Luigi come stai,lo lo lo
Quanto costa il biglietto,lo lo
Prego,lo
Tutto bene grazie,lo lo
E in offerta costa dieci euro,lo io
Dovrebbe arrivare tra qualche minuto,a a e e lo
"Certo volentieri, io lo prendero macchiato",lo lo
Va bene grazie lo stesso,lo io
Piacere Luigi come stai,lo lo lo lo
A che ora arriva il pullman,lo lo lo lo io
Dovrebbe arrivare tra qualche minuto,lo ora a a lo lo
