Truth,Decoded
Salve quanto costa quell articolo,satuo quanto costa il articolo
Piacere Luigi come stai,piacere un come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pidealuiata
Piacere Luigi come stai,piacere lgiome stai
Quanto costa il biglietto,preani io lo gitsta
Le auguro una buona giornata,prego lo in a giornata
A che ora arriva il pullman,a a oariava sono a
Si grazie e arrivederci,grazie
Va bene grazie lo stesso,a a a vieveicheuiro
Prego,prego
Prendiamo un caffe al bar,prendiamo ancafe le
Tutto bene tu,tutto bene lei
Salve quanto costa quell articolo,a gregavieie io
Perfetto vorrei comprarne due.,tra sono costa dreacrece lo
Tutto bene grazie,un bene si
