Truth,Decoded
Salve quanto costa quell articolo,salve uraost il atico
Piacere Luigi come stai,piacereuoi come stai
E in offerta costa dieci euro,e io ofertacosta dieci euro
"Certo volentieri, io lo prendero macchiato",pero io dlutiso
Piacere Luigi come stai,proiome stai
Quanto costa il biglietto,tra io io
Le auguro una buona giornata,e lo lo lo lo biata
A che ora arriva il pullman,prego io a
Si grazie e arrivederci,tra si
Va bene grazie lo stesso,prina io
Prego,prego
Prendiamo un caffe al bar,prendiamo le a
Tutto bene tu,prego io
Salve quanto costa quell articolo,srengrareriluo
Perfetto vorrei comprarne due.,e toioprecreltsa
Tutto bene grazie,preogte
