Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in ora lo io lei euro
"Certo volentieri, io lo prendero macchiato",certo volentieri lo prendero macchiato
Perfetto vorrei comprarne due.,prego lei comprarne due
Si grazie e arrivederci,suazoe va vulilto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacueo
Prendiamo un caffe al bar,prendiamo un a e al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,certo lo io lo io
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
