Truth,Decoded
Salve quanto costa quell articolo,a tu quanto costa il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pide ehiata
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,e si lo io
Le auguro una buona giornata,prenuvo lo cmare a gurata
A che ora arriva il pullman,a bene ora va lo
Si grazie e arrivederci,sgrezi
Va bene grazie lo stesso,a reanza vreieuio
Prego,prego
Prendiamo un caffe al bar,prendiamo un caffe lo
Tutto bene tu,pruonoieie lo
Salve quanto costa quell articolo,a regaveie e lo
Perfetto vorrei comprarne due.,tra lo tra dlacre lo
Tutto bene grazie,tutto e grazie
